sid,bout,text,has_foul,ml_prob,pred_foul
18,Ibo Aslan (204) vs. Billy Elekana (204.5),"instead of throwing a left, he pitches a head kick from that side that is blocked in time.",0,0.0013749116889539745,0
19,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana shoots for a single, and he cannot keep hold of the limb as he releases it.",0,0.0013749116889539745,0
20,Ibo Aslan (204) vs. Billy Elekana (204.5),both men share a laugh at the feeble takedown effort.,0,0.0013749116889539745,0
21,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana stabs the midsection with his toes extended for another kick, and this and his feinted left hand has kept aslan from throwing caution to the wind.",0,0.007569939825023914,0
22,Ibo Aslan (204) vs. Billy Elekana (204.5),elekana lands a body kick and guards against a high kick as the slow round ends.,0,0.0013749116889539745,0
23,Ibo Aslan (204) vs. Billy Elekana (204.5),"sherdog scores jay pettry scores the round: 10-9 elekana chris laporte scores the round: 10-9 elekana tyler treese scores the round: 10-9 elekana round 2 after a fist bump, the two pick up right where they left off with shadowboxing and too many feints and fakes.",0,0.0013749116889539745,0
24,Ibo Aslan (204) vs. Billy Elekana (204.5),"the first actual strike connects 33 seconds in when aslan scores a short low kick, and elekana pays him back immediately with a front kick.",0,0.0013749116889539745,0
25,Ibo Aslan (204) vs. Billy Elekana (204.5),"they land single punches, and then reset and bob around for a while without fighting.",0,0.0013749116889539745,0
26,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana probes out with a straight left hand, and it is a single attack that does not merit follow-up attention.",0,0.0013749116889539745,0
27,Ibo Aslan (204) vs. Billy Elekana (204.5),"aslan surges forward behind fists, but elekana dodges and counters with a right hook.",0,0.0013749116889539745,0
28,Ibo Aslan (204) vs. Billy Elekana (204.5),"an aslan kick brushes the cup, and elekana talks to him about it and gives him a front kick in the stomach to think about.",1,0.7194665428365523,1
29,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana lands at the end of a one-two, but aslan ignores it and lobs an overhand right at him that goes wide.",0,0.0013749116889539745,0
30,Ibo Aslan (204) vs. Billy Elekana (204.5),"aslan tries to reach his foe with overhand rights, but elekana sees them coming and slips to the side.",0,0.0013749116889539745,0
31,Ibo Aslan (204) vs. Billy Elekana (204.5),"there is the occasional potshot from either side, but nothing significant that gets the other's attention.",0,0.0013749116889539745,0
32,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana shoots for a single that fails almost as soon as he grabs hold of the turkish fighter's leg, and front kicks from the fighters brush the cup again.",1,0.6925604130267154,1
33,Ibo Aslan (204) vs. Billy Elekana (204.5),"aslan shakes his cup and they do not stop, although given their lack of activity through nearly 10 minutes, it is tough to say they ever started.",0,0.6694408404648445,1
34,Ibo Aslan (204) vs. Billy Elekana (204.5),"aslan plods forward, looping a head kick at his foe that is easily blocked, and elekana goes for a single that does not get completed because the round ends.",0,0.0013749116889539745,0
35,Ibo Aslan (204) vs. Billy Elekana (204.5),scores may be all over the place in these two rounds given the sheer lack of offense to tabulate.,0,0.0013749116889539745,0
36,Ibo Aslan (204) vs. Billy Elekana (204.5),"sherdog scores jay pettry scores the round: 10-9 elekana chris laporte scores the round: 10-9 elekana tyler treese scores the round: 10-9 elekana round 3 after two rounds of frantic, frenetic combat with maybe a dozen strikes landed from either fighter, they share an embrace.",0,0.0013749116889539745,0
37,Ibo Aslan (204) vs. Billy Elekana (204.5),"aslan leads off with multiple low and body kicks, one of which jams into the groin cup.",1,0.7146550444107439,1
38,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana frowns, and after a few seconds of recovery time, he gets back to business, where aslan kicks him nearly in the same spot.",0,0.0013749116889539745,0
39,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana lands a body kick and wipes his feet, and he snaps out a jab as both fighters start chatting.",0,0.0013749116889539745,0
40,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana kicks his foe, aslan kicks him back, and the less-than-stellar action continues.",0,0.0013749116889539745,0
41,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana winds up with wider arcs to his blows, but they only result in getting blocked sooner because they are seen coming.",0,0.0013749116889539745,0
42,Ibo Aslan (204) vs. Billy Elekana (204.5),"the same goes for aslan, who goes for a haymaker that is feet off the mark.",0,0.0013749116889539745,0
43,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana reaches him with a big left hook, and aslan rolls with it to take the brunt out of it.",0,0.0013749116889539745,0
44,Ibo Aslan (204) vs. Billy Elekana (204.5),"as aslan moves in, elekana tries to time a head kick, but aslan leans back to sway away from it.",0,0.0013749116889539745,0
45,Ibo Aslan (204) vs. Billy Elekana (204.5),"when aslan commits to a punch, elekana counters him with a left on the eyebrow that splits it open.",0,0.0013749116889539745,0
46,Ibo Aslan (204) vs. Billy Elekana (204.5),"elekana plants a one-two on the same spot, wobbling aslan back, and he does not go for more.",0,0.0013749116889539745,0
47,Ibo Aslan (204) vs. Billy Elekana (204.5),"as aslan is allowed time to get his head right, he smiles.",0,0.0013749116889539745,0
48,Ibo Aslan (204) vs. Billy Elekana (204.5),"""the last ottoman"" hurls a right hand over the top, but elekana dodges and gives him a left hand back to think about.",0,0.0013749116889539745,0
49,Ibo Aslan (204) vs. Billy Elekana (204.5),"as aslan slowly walks forward, the fans shower the two with boos after almost 15 minutes of shadowboxing.",0,0.0013749116889539745,0
50,Ibo Aslan (204) vs. Billy Elekana (204.5),"in hopes of going home slightly early, elekana wings a big left hand, but aslan is out of the way.",0,0.0013749116889539745,0
51,Ibo Aslan (204) vs. Billy Elekana (204.5),"the two decided to slug it out with seconds to go, but time expires before it heats up.",0,0.0013749116889539745,0
52,Ibo Aslan (204) vs. Billy Elekana (204.5),at least it is over.,0,0.0013749116889539745,0
53,Ibo Aslan (204) vs. Billy Elekana (204.5),sherdog scores jay pettry scores the round: 10-9 elekana (30-27 elekana) chris laporte scores the round: 10-9 elekana (30-27 elekana) tyler treese scores the round: 10-9 elekana (30-27 elekana) the official result billy elekana def.,0,0.0013749116889539745,0
54,Ibo Aslan (204) vs. Billy Elekana (204.5),"ibo aslan via unanimous decision (30-27, 30-27, 29-28)",0,0.0013749116889539745,0
1,Amanda Ribas (116) vs. Tabatha Ricci (115),amanda ribas (116) vs.,0,0.0013749116889539745,0
2,Amanda Ribas (116) vs. Tabatha Ricci (115),"tabatha ricci (115) betting preview | scouting report | odds: ribas (-165); ricci (+130) round 1 a single women's bout serves on the lineup of this middle eastern show, with arguably its most talent-stacked division of strawweight.",0,0.0013749116889539745,0
3,Amanda Ribas (116) vs. Tabatha Ricci (115),two women who have not battled champ weili zhang will vie for a higher place on the 115-pound ladder.,0,0.0013749116889539745,0
4,Amanda Ribas (116) vs. Tabatha Ricci (115),"the grappling prowess of ribas (12-6, 7-5 ufc) and ricci (11-3, 6-3 ufc) may cancel out, resulting in a kickboxing match, or one could show the difference in level.",0,0.0013749116889539745,0
5,Amanda Ribas (116) vs. Tabatha Ricci (115),"no matter how it plays out, referee dan movahedi will be there for the ladies every step of the way.",0,0.0013749116889539745,0
6,Amanda Ribas (116) vs. Tabatha Ricci (115),"there is a sporting, good-natured glove touch to get started.",0,0.0013749116889539745,0
7,Amanda Ribas (116) vs. Tabatha Ricci (115),"both women start punching immediately, putting the terrible fight before this one to shame as the early combinations from both sides flow.",0,0.0013749116889539745,0
8,Amanda Ribas (116) vs. Tabatha Ricci (115),"ricci scores better with a fast flurry, pushing ribas to the wall where she can try to transition into taking the fight down.",0,0.0013749116889539745,0
9,Amanda Ribas (116) vs. Tabatha Ricci (115),"ribas counters her opponent and throws ricci to the floor, where she lands in side control.",0,0.0013749116889539745,0
10,Amanda Ribas (116) vs. Tabatha Ricci (115),"ricci scrambles madly to get to her knees and back up to her feet, and she hunts for a body lock that she chains into a single.",0,0.0013749116889539745,0
11,Amanda Ribas (116) vs. Tabatha Ricci (115),"both women use short strikes until ribas tries for another trip, and this time ricci lands on her knees and bounces back upright.",0,0.0013749116889539745,0
12,Amanda Ribas (116) vs. Tabatha Ricci (115),"ricci controls her opponent against the wall, but movahedi wants more activity.",0,0.0013749116889539745,0
13,Amanda Ribas (116) vs. Tabatha Ricci (115),"ricci doggedly pursues a single that she releases in short order when there is nothing there, and she tries for a double that is similarly shut down.",0,0.0013749116889539745,0
14,Amanda Ribas (116) vs. Tabatha Ricci (115),"movahedi separates the two, and they get back to trading hands and feet.",0,0.0013749116889539745,0
15,Amanda Ribas (116) vs. Tabatha Ricci (115),"ribas scores two punches and a kick, and ricci gives her back a pair of punches and a high kick to think about before crashing towards her to bully her to the wall.",0,0.0013749116889539745,0
16,Amanda Ribas (116) vs. Tabatha Ricci (115),"ricci jams ribas with knees to the thighs, and she grips hold of a single and has to abandon it when ribas' balance stops it.",0,0.0013749116889539745,0
17,Amanda Ribas (116) vs. Tabatha Ricci (115),"ribas trips ricci and throws her to the floor, circling away to let ricci follow her back upright to trade strikes.",0,0.0013749116889539745,0
18,Amanda Ribas (116) vs. Tabatha Ricci (115),"ribas catches ricci on the way in, knowing ricci will be charging for a takedown, and her solid right hand is there to connect on the forehead of ""baby shark.""",0,0.0013749116889539745,0
19,Amanda Ribas (116) vs. Tabatha Ricci (115),"ricci returns fire, parrying a superwoman punch and trading hands with her for until the horn sounds.",0,0.0013749116889539745,0
20,Amanda Ribas (116) vs. Tabatha Ricci (115),"sherdog scores jay pettry scores the round: 10-9 ricci chris laporte scores the round: 10-9 ricci tyler treese scores the round: 10-9 ricci round 2 after a glove touch, ricci starts the round aggressively as before.",0,0.0013749116889539745,0
21,Amanda Ribas (116) vs. Tabatha Ricci (115),"backing her fellow countrywoman up with punches and soaring high kicks, she turns her shin to check ribas' kick and looks for a body lock takedown.",0,0.0013749116889539745,0
22,Amanda Ribas (116) vs. Tabatha Ricci (115),"ribas turns her to the side to break away in short order, and she takes a kick to her ribs with a resounding thud.",0,0.0013749116889539745,0
23,Amanda Ribas (116) vs. Tabatha Ricci (115),"ribas keeps her foe at the end of her punches, staying elusive and active to not let ricci get hold of her.",0,0.0013749116889539745,0
24,Amanda Ribas (116) vs. Tabatha Ricci (115),"this approach is unsuccessful, as she shoots in for a single and pushes ribas to the wire.",0,0.0013749116889539745,0
25,Amanda Ribas (116) vs. Tabatha Ricci (115),ricci clings to ribas and peppers her with short knees and listens to her corner to nail ribas with an elbow.,0,0.0013749116889539745,0
26,Amanda Ribas (116) vs. Tabatha Ricci (115),"a second vicious elbow from ricci draws a serious reaction out of her opponent, with ribas wincing from the damage.she tries to get off more, drilling ribas in the eye socket with a nasty elbow with the point of it.",0,0.29647774971085195,0
27,Amanda Ribas (116) vs. Tabatha Ricci (115),"ribas appears to be compromised from the strikes, as ricci is able to lower her to the floor.",0,0.0013749116889539745,0
28,Amanda Ribas (116) vs. Tabatha Ricci (115),"""baby shark"" smells blood and unleashes a final barrage of left hands to force movahedi to step in, and just like that, ricci has notched the second knockout of her young career.",0,0.0013749116889539745,0
29,Amanda Ribas (116) vs. Tabatha Ricci (115),"meanwhile, ribas has now dropped three in a row, putting her at a crossroads.",0,0.0013749116889539745,0
30,Amanda Ribas (116) vs. Tabatha Ricci (115),the official result tabatha ricci def.,0,0.0013749116889539745,0
